URL,Article,Label
https://www.joongang.co.kr/article/25143763,"   대만 해협 유사시 한반도 안정을 유지해야 한다는 박진 외교부 장관의 발언에 마오닝 중국 외교부 대변인이 말참견을 용납하지 않는다는 의미의 사자성어 부용치훼를 사용하며 반발했다.
   마오닝 대변인은 전날27일 정례 브리핑에서 박 장관의 대만 문제 관련  인터뷰에 대한 입장을 묻는 중국 매체의 질문에 대만 문제는 중국의 내정으로 다른 사람이 말참견하는 것을 허용하지 않는다고 강한 어조로 말했다.
   박진 장관은 지난 22일 보도된  인터뷰에서 미국과 중국이 대립하고 있는 대만 문제와 관련 한국은 무력에 의한 일방적인 현 상태 변경에 반대한다며 이 같은 관점에서 우리는 대만 해협에서 무슨 일이 벌어진다면, 우리는 한반도 평화와 안정을 유지해야 한다. 이는 우리나라에 직접적인 영향을 미치기 때문이라고 말했다.
   마오 대변인은 이에 부용치훼라는 표현을 사용하며 반발했다. 부용치훼는 청나라 작가인 포송령의 소설에 등장하는 말로 상대방의 간섭을 허용하지 않겠다는 의지가 담긴 표현이다. 강한 어조로 상대방을 비판할 때 주로 사용한다. 중국은 홍콩 문제나 동중국해 도서 영유권 문제를 비롯한 자국의 핵심이익과 관련된 외교 갈등이 있을 때 사용하곤 했다.
   중국이 문제 삼은 박 장관의 발언은 대만 해협의 평화와 안정은 한반도 평화와 안정을 위해 매우 중요하다는 정부의 기존 입장을 좀 분명히 강조한 것으로 보인다. 무력에 의한 현상 변경을 반대함으로써 중국의 대만 침공에 반대한다는 점을 분명히 했고, 대만 유사시 한반도 안정을 유지하기 위해 모종의 입장 또는 행동을 취할 수 있음을 시사한 것으로 풀이된다.
   다만 마오 대변인이 거친 언사로 박 장관의 발언을 비판하자 우리 외교부도 중국 측 진의를 파악하고 후속 대응 검토에 나섰던 것으로 전해졌다.",정치
https://www.joongang.co.kr/article/25144269,"        이재명 더불어민주당 대표가 윤석열 대통령의 3.1절 기념사를 학교 폭력에 비유했다.
   이 대표는 2일 자신의 인스타그램에 3.1절의 학폭이라는 글과 함께 한겨레 신문의 만평을 올렸다.
   만평에는 윤석열 대통령이 학폭 피해자에게 변화하는 학교의 흐름을 읽지 못해 맞았으니협력 파트너로 사이좋게 지내도록이라고 말하고 있다. 학폭 가해자는 의자에 앉아 담배를 피고 웃으며 이를 지켜보고 있다.
   앞서 윤 대통령은 지난 1일 3.1절 기념식에서 일본은 과거 군국주의 침략자에서 안보와 경제 등의 협력 파트너가 됐다고 말했다.
   이어 안보위기에서 한미일 3자 협력이 그 어느 때보다 중요해졌다며 지난해 8.15 경축사에 이어 한일관계 개선 의지를 거듭 내비쳤다.
   또 일본에 국권을 상실했던 역사는 우리가 세계사의 변화에 제대로 준비하지 못했기 때문이라고 말했다. 이날 강제징용이나 위안부 피해자에 대한 공식 사과 등 한일간 민감한 현안은 언급하지 않았다.
   이에 대해 이 대표는 자신의 페이스북에 일제강점의 책임이 조선 스스로에게 있다는 주장을 내인론이라고 한다며 3.1절 공식 기념사를 듣다가 귀를 의심했다. 선열 앞에 차마 고개를 들 수 없는 심정이라는 글을 올렸다.
   박홍근 민주당 원내대표는 2일 정책조정회의에서 윤 대통령의 31절 기념사에 대해 이완용의 말과 무슨 차이가 있는지 모르겠다. 모두 일제 강점과 지배를 합리화하는 식민사관이라고 맹비난했다.
   또 일본 정부의 잘못을 우선 바로잡지 않은 채 일방적으로 머리 숙이는 비굴한 외교로는 정상적인 관계 개선은 있을 수 없다며 윤 대통령은 순국선열과 독립지사의 숭고한 정신을 부정하는 31절 기념사에 대해 지금이라도 정중하게 사과하라고 촉구했다.
   민주당에 비판적 논평을 이어오던 진중권 동양대 교수도 사상 최악의 3.1절 기념사라면서 친일절 됐다고 비판했다.",정치
https://www.joongang.co.kr/article/25144489,"더불어민주당 혁신위원회위원장 장경태가 총선전당대회 등 당내 경선에서 개딸개혁의 딸 등 권리당원의 영향력을 키우는 방안을 마련 중인 가운데 김기현 국민의힘 당 대표 후보가 이를 비판하고 나섰다.
   김 후보는 3일 페이스북에 민주당은 개딸들의 놀이터입니까라는 제목의 글을 올리며 민주당이 권리당원 여론조사를 당무 감사에 반영하는 방안을 고려 중이라는 보도를 접했다. 민주당 건전성 회복을 기대하는 국민에게 찬물을 끼얹는 움직임이라고 지적했다.
   이어 이재명 대표에게 맹목적 지지를 보내는 개딸들이 그렇지 않아도 집단적 겁박과 소수의견을 탄압하고 있다며 권리당원 여론조사가 당무 감사에서 차지하는 비중이 20를 상회하면, 현직 의원들은 물론 선출직 지망생들도 이제부터 민주당 최고 존엄이 될 개딸 권리당원들의 눈치를 볼 것이라고 덧붙였다.
   그러면서 돌아보면 이재명 한사람이 이 모든 소란의 발단이었다며 당 대표 한 명 잘못 뽑으니 민주당 전체가, 정치권 전체의 흐름이 탁해졌다고 비판했다.
   앞서 민주당 혁신위는 전당대회에서 당 지도부를 선출할 때 권리 당원 반영 비율을 현행 40에서 50로 확대하는 안을 마련했다. 반면 대의원 비율은 현행 30에서 20로 축소하기로 했다.
   전당대회뿐 아니라 지역위원회에서도 권리당원 목소리를 직접 반영하기 위한 규정을 신설했다. 당원 총회를 최소 1년에 한 번씩 열되 중앙위원회, 당무위원회, 최고위원회, 의원총회 같은 각급 의결기구에서 중요 현안정책을 결정할 때 당원 여론조사를 시행할 수 있도록 하는 규정이다.
   취합된 여론은 이후 당무 감사에 반영한다. 국회의원 등 지역위원장을 상대로 다음 총선에서 누구를 공천하고 누구를 솎아낼지 사전 작업하는 데 쓰인단 것이다. 비명계에선 사실상 지도부에 협조하지 않으면 공천 과정에서 불이익을 당할 수 있다는 것 아니냐는 우려가 나온다.",정치
https://www.joongang.co.kr/article/25143750,"4차 산업혁명에 대응하기 위한 정책의 하나로 정부가 데이터 활성화를 추진하는 가운데, 생산 분야에 투자가 집중되고 활용은 미흡하다는 감사원의 지적이 나왔다.
        감사원은 28일 이런 내용이 담긴 4차 산업혁명 대응점검데이터 개방 및 활용실태 감사보고서를 공개했다.
   보고서에서 감사원은 정부가 데이터 생애 전 주기 활성화라는 정책 목표를 설정한 후 현황 조사와 우선순위 검토 없이 생산 분야에 투자를 집중했다고 밝혔다.
   또한 감사원이 최근 4년간 정부 데이터 사업 예산 5조 6000억 원을 생애주기별로 재분류한 결과 유통31.1, 활용19.9보다 생산49분야에 집중된 것으로 나타났다. 데이터 산업 시장 규모도 생산46.6, 유통50.6 분야에 비해 활용2.8 분야가 크게 저조했다.
   아울러 감사원은 정부의 공공데이터 개방 정책에 대해 민간에 제공하지 않는 데이터 목록을 공개하지 않아 국민의 이용권이 제한되고 있다고 지적했다. 공공기관별로 데이터 제공 가능 여부를 제각각 판단해 반려하는가 하면, 민간에서 제공 요청이 많은 데이터가 반복적으로 제공 거부돼도 관리 부처인 행정안전부가 필요한 검토분석을 하지 않았다는 설명이다.
   과학기술정보통신부가 4356억 원을 들여 추진 중인 빅데이터 플랫폼 구축 사업에 대해서도 감사원은 이미 구축된 빅데이터 플랫폼의 거래 실적이 저조한데도 과기부가 활성화 방안을 마련하지 않고 신규 플랫폼 추가 구축을 추진하고 있다고 지적했다.",정치
https://www.joongang.co.kr/article/25142634,"북한이 지난 18일 쏘아올린 대륙간탄도미사일 화성15형의 재진입 기술을 놓고 논란이 여전하다. 북한이 해당 기술을 확보했는지 여부에 대해 전문가들과 군 당국의 의견이 엇갈리면서다.
   이성준 합동참모본부 공보실장은 23일 정례브리핑에서 북한은  비행능력을 보유하고 있는 것으로 평가하고 있으나, 탄두 재진입 기술은 검증이 필요하다고 밝혔다. 군은 전날 국회 정보위원회에서도 같은 입장을 보고했다. 북한이 아직 재진입 기술까지는 확보하지 못했다는 데 무게를 두고 있다는 취지다.
   의 재진입 기술은 탄두부가 표적에 탄착하기 위해 반드시 필요하다. 발사체가 대기권에 다시 들어올 때 섭씨 1만도에 가까운 고온에서도 문제없이 비행해야 설정한 목표물을 타격할 수 있기 때문이다. 군 당국은 현재 북한이 의 장거리 비행 기술과 자세제어, 유도조종 등 기술은 확보했지만, 최종 단계인 대기권 재진입 기술 확보까지는 도달하지 못한 것으로 보고 있다.
   하지만 해외 전문가들의 판단은 군의 판단과 다소 차이가 난다.
   제프리 루이스 미들버리 국제학연구소 동아시아 비확산 프로그램 소장은 지난 21일 을 만든 나라 중 재진입체를 확보하지 못한 나라는 없고, 북한이 이미 2016년 재진입체 지상 시험을 했다고 주장했다. 그는 재진입체가 고각 발사에서 살아남는다면 정상적인 궤도의 시험에서도 생존할 가능성이 높다고도 했다.
   독일 애널리틱스의 미사일 전문가 마커스 실러 박사도 북한이 재진입 기술의 기본적 역량을 갖췄다고 본다며 북한 은 매우 커 열 차폐막 의 무게가 12이 돼도 괜찮다. 열을 견디는 데 아무 문제가 없을 것이라고 주장했다.
        반면 북한이 아직 재진입 기술 확보에 도달하지 못했다는 데 무게를 두고 있는 국내 전문가들은 북한이 플라즈마 시설을 갖춘 정황이 드러나지 않은 점을 근거로 들고 있다.
   플라즈마 시설은 미사일의 대기권 재진입 때를 상정해 플라즈마를 쏘면서 탄두 표면이 깎여 나가는 삭마 현상을 시험하는 장치다. 재진입 상황에 탄두 표면이 얼마나 고르게 깎이는지를 확인하면서 관련 기술을 확보해나가려면 이 시설이 필요하다. 류성엽 21세기군사연구소 전문연구위원은 설비를 갖추려면 해외 수입이 필수적인 데다 전기도 많이 들어가 북한이 갖추기 어려운 시설이라고 말했다.
   또 지난 18일 화성15형 낙하 당시 일본에서 포착된 영상에서도 재진입 실패 정황이 드러났다. 발사체가 떨어지는 장면을 보면 탄두부가 대기권 재진입에 실패해 두 쪽으로 갈라진 것으로 판단됐다. 화염이 지속적으로 관찰되지 않고 곧 꺼지는 점도 실패를 뒷받침했다. 재진입 기술이 성공이라면 탄두부의 불꽃이 꾸준히 이어지면서 안정적으로 낙하해야 한다.
        이 같은 지적에 김여정 북한 노동당 부부장은 지난 20일 담화에서 고각 발사시 탄두와 2단 비행체가 분리된 것이라고 주장했다. 정상적인 현상을 보이며 대기권 재진입에 성공해 탄두의 신호 자료도 수신했다고도 강조했다. 하지만 군 안팎에선 하강하는 단계에서 2단 추진체가 탄두부와 분리됐다는 주장부터 이치에 맞지 않는다고 보고 있다. 통상 2단 추진체도 상승하면서 분리되거나 우주 공간에서 분리된다는 것이다.
   재진입 기술이 성공해 탄두부가 보낸 정보를 수신했다는 김 부부장의 주장에 대해서도 군 당국은 동해에 떨어졌기 때문에 지상에서도 탐지 레이더 등으로 수신할 수 있는 범위라고 반박한 바 있다. 탄착 정보를 탄두부의 텔레메트리원격 수신장비 등으로 실시간 수신한 게 아니라 낙하 후 지상 레이더로 수집한 것 아니냐는 의미다.",정치
https://www.joongang.co.kr/article/25143336,"국군 창설의 발자취를 따라 625 전쟁의 시작과 끝을 눈에 담다보면 77년에 걸친 이 부대의 존재감이 드러난다. 칠성부대로 불리는 제7보병사단과 그 예하 여단들 이야기다.
   육군에 따르면 7사단 예하 연승여단은 26일로 창설 77주년을 맞이했다. 국방경비대 시절이었던 1946년 2월 26일 전북 익산에서 창설된 보병 연대가 모태다. 1949년에는 지리산에서 공비 토벌에 혁혁한 공을 세워 국군 최초로 대통령으로부터 부대 애칭과 함께 표창을 받았다. 연승부대라는 여단 애칭은 이때 이승만 대통령이 지었다.
        지금 7사단을 구성하는 독수리상승불사조여단도 국방경비대와 뿌리를 함께 한다. 독수리여단의 전신은 1946년 1월 29일 부산에서, 상승불사조여단의 전신은 4월 1일 춘천에서 각각 창설됐다. 국방경비대는 이들 연대와 함께 미 군정기인 46년 모습을 갖춘 뒤 48년 출범한 대한민국 정규군의 밑바탕이 됐다. 이 때문에 이들 3개 연대는 국군의 모태다.
   그리고 이들 여단을 품은 7사단은 창군 멤버인 메이커 사단단대호가 한 자릿수인 사단이다.
   연승여단은 49년 6월 창설된 7사단의 예비대였다가 625 전쟁이 발발하기 10일 전 50년 6월 15일 수도경비사령부로 예속됐다. 이후 전쟁 첫날 38선의 경비를 맡던 7사단이 속절없이 무너지면서 지원에 나섰지만 역부족이었다. 의정부 전투에서 패하고 낙동강까지 밀려난 연승여단은 재정비를 거쳐 같은 해 8월 20일 독수리상승불사조여단과 함께 7사단 예하로 다시 창설됐다.
   당시 구성은 지금도 7사단의 주축인데 재창설된 직후부터 전과를 올렸다. 7사단은 50년 9월 5일부터 13일까지 치러진 영천 대회전에서 적 3000여 명을 사살한 전공으로 대통령 부대표창을 받았다. 이 전투를 계기로 국군은 낙동강 전선을 유지하고 반격작전으로 전환할 수 있었다.
        7사단은 평양 입성에서도 빠지지 않았다. 국군이 50년 10월 1일 38선을 돌파한 뒤 7사단은 같은 달 18일 김일성 종합대학교 옥상에 태극기를 올렸다. 이승만 대통령의 지시로 평양을 작전 영역으로 삼는 1사단뿐 아니라 7사단도 가세해 평양 탈환 작전을 펼친 것이다.
   중공군을 상대로 처음 승리한 부대도 7사단이었다. 7사단은 50년 11월 1일부터 일주일간 공방전을 벌인 끝에 평안남도 개천군 비호산 전투에서 중공군을 무찔렀다. 7사단 측은 아군이 중공군에 대한 막연한 공포심을 떨칠 수 있게 했다고 당시 전투를 평가했다.
   영화 고지전을 보면 신병이 작품 속 가상 부대인 악어중대로 향한다. 악어중대는 전쟁이 끝날 때까지 지루한 고지전을 이어간다.
        영화의 실제 모델인 7사단은 정전 직전인 53년 7월 20일부터 7월 24일까지 강원도 김화군의 425406고지 전투에서 적과 치열한 고지전을 벌였다. 북한군과 중공군은 이곳 화천발전소를 뺏기 위해 총공세를 펼쳤다. 화철발전소는 당시 한국에서 사용하는 전기 30를 생산하고 있었다.
   결과적으로 425406고지 전투는 625 전쟁의 국군 최후 승전으로 기록됐다. 해당 승리로 7사단은 화천발전소를 지켜냈을 뿐 아니라 38선을 35 북상시킨 상태로 휴전을 맞이할 수 있게 됐다. 자칫 현재 강원도 내 철원과 화천이 북한으로 넘어갈 뻔한 장면이었다.
   7사단은 박정희 대통령이 사단장을 맡은 부대로도 유명하다. 박정희 대통령은 1957년에 부임해 사단에 상승칠성이라는 애칭을 붙였다. 싸우면 항상 이긴다는 의미를 담고 있다.
   2015년 7월 제1야전군 에 과학화경계시스템을 최초로 도입한 사단도 7사단이다. 7사단이 지키는 구역은 유사시 북한의 주요 침공로 중 하나다. 그만큼 막중한 임무가 7사단에게 주어졌다.",정치
https://www.joongang.co.kr/article/25143494,"27일 국회 본회의에서 부결된 이재명 더불어민주당 의원 체포동의안은 투표 종료 이후 1시간 30분이나 지나 결과가 발표됐다. 표기가 불명확한 투표용지 2장 때문이었다.
   이 의원 체포안은 이날 오후 3시 18분 투표가 종료됐다. 의원들은 투표용지에 직접 손으로 가가결 혹은 부부결를 적어서 투표함에 넣었다. 무기명 투표형식이었다.
   그런데 개표 과정에서 표기가 불명확한 2표가 나왔다. 무나 부로 쓰인 것처럼 보이는 투표용지 한장과 복으로 쓴 것처럼 보이는 용지 한장이었다.
   의사국에 따르면 한글한자를 잘못 적거나, 마침표기호 등이 들어간 경우는 무효표로 처리한다. 글자를 쓰는 칸 위에 적힌 가부란에 동그라미를 쳐도 무효표가 된다. 하지만 해당 투표용지는 보기에 따라 해석이 달랐다. 국민의힘 감표 위원들은 둘 다 무효표라고 주장했지만, 민주당 감표 위원들은 부결표라며 대립했다.
   개표가 지연되자 국민의힘 의원석에선 고성과 야유가 터져 나왔다. 이런 역사적 심판에 글씨를 보고 쓰는 것도 못하는 의원들이 있느냐 제대로 보고 쓰셔야지라는 식이었다. 부결을 의미하는 부와 비슷한 글씨로 보였기에 해당 투표자가 체포안 부결을 바라는 민주당 의원이라고 국민의힘은 판단한 것이다.
   대립이 길어지자 김진표 국회의장은 주호영 국민의힘, 박홍근 민주당 원내대표를 불러 상의했다. 이후 김 의장은 이 두 표는 일단 제외하고 나머지 표를 검표를 진행해서 만일 그 두 표 때문에 가부의 문제가 갈릴 수 없다면, 그때는 다른 합법적 방법을 통해 두 표가 부표냐 무효표이냐 가리는 절차를 밟아야 한다고 말했다.
   이에 민주당 쪽에선 그렇게 하시면 안 된다는 반발도 나왔다.
  우여곡절 끝에 개표는 이어졌고, 2표를 제외한 개표 결과는 가결 139, 부결 137, 기권 9, 무효 10이었다. 2표와 상관없이 사실상 체포동의안 부결이었다. 오후 4시 45분쯤 김 의장은 국회에 파견되어 있는 중앙선관위 직원 두 사람에게 의견을 들어본 뒤 이를 참고해서 제가 판단했다며 제가 보기에 한 표는 부로 보는 게 맞고 한 표는 가부란에 쓰이지 않았다는 것으로 봐서 무효로 봐야 한다고 말했다. 논란의 2표 중 한 표는 부결표에, 한 표는 무효표에 포함시킨 것이다.
   이에 따라 최종 투표 결과는 가결 139표, 부결 138표, 기권 9표, 무효 11표로 확정됐다. 통상 20분이면 나오는 개표 결과가 이날은 1시간 30분이나 걸린 셈이다.
   체포안 가결을 위해서는 재적의원의 과반 출석에 출석 의원 과반의 찬성이 있어야 한다. 이날 출석 의원은 297명재적 299석이었다. 결국 149명의 동의가 있어야 가결되므로 논란이 된 2표는 별다른 영향을 미치지 못했지만 국민의힘에선 체포동의안에 몇명이 반대했느냐도 정치적 파급력이 있기에 2표 모두 무효표로 처리됐어야 했다는 주장이 나왔다.
   지난해 12월 표결된 노웅래 민주당 의원 체포안은 이번처럼 수기가 아닌 전자투표로 진행됐다. 투표 부스에서 투표자가 가 부 버튼을 누르면 되는 방식이라 당시 무효표는 0표였다. 국민의힘 원내 핵심관계자는 투표 방식은 여야 합의에 따라 진행하는데 이 대표 체포안에 대해서 민주당은 전자투표가 아닌 수기투표를 원했다며 투표 과정에서 점을 잘못 찍는 등의 실수로 가결표가 무효표로 이탈하는 점을 노린 것 같다고 말했다.",정치
https://www.joongang.co.kr/article/25142382,"가짜뉴스 근절을 목표로 삼은 우파 성향의 시민단체 바른언론시민행동이하 바른언론이 22일 출범했다.
   바른언론 공동대표인 오정근 전 고려대 교수경제학와 김형철 전 이데일리 대표이사는 이날 서울 중구 한국프레스센터에서 창립 심포지엄을 열었다.
   이들은 거짓과 가짜뉴스가 국민의 의식을 총체적으로 해체하고 파괴해 자유민주주의를 위협하고 시장경제를 파괴하는 현실을 더는 지켜볼 수만은 없는 지경이라며 국민이 가짜뉴스의 실상 전반을 알 수 있도록 하고 진실의 공유와 확산을 위해 노력해야 할 때라고 말했다.
   이어 바른언론은 정파에 휩쓸리지 않고 공정하게 가짜뉴스를 모니터링하고, 투명하고 과학적이고 객관적인 방식으로 진실 여부를 검증해 진실을 널리 알릴 것이라고 강조했다.
   김병준 사회복지공동모금회장전 자유한국당 비상대책위원장은 축사에서 사회가 잘못된 정보를 걸러내는 장치가 있느냐에 따라 국가와 개인의 운명이 달라진다며 우리 사회가 워낙 진영이 나뉘어서 일부 시민이 말도 안 되는 가짜뉴스를 믿고 따르면서 주변으로 확대하고 있다. 그야말로 자유민주주의 위기라고 지적했다. 이어 가짜뉴스가 우리 사회를 병들게 하고 분노와 적대감으로 사회를 물들게 하는 것을 막는 데 힘을 모아야 한다고 강조했다.
   바른언론 고문인 손병두 전  이사장도 언론이 정직해야 민주주의도 제대로 되고, 우리나라가 선진국으로 빨리 갈 수 있다고 말했다.
   바른언론에는 손 전 이사장 외에도 권오용 전  부문 사장, 김창기 전 조선뉴스프레스 사장, 이심 국가원로회의 공동의장, 최광 전 보건복지부 장관 등이 고문으로 이름을 올렸다. 바른언론 관계자는 정계와 언론계, 재계가 모두 힘을 합쳐 가짜뉴스에 대응하고, 언론 환경을 정화하는데 의미가 있다고 말했다.
   바른언론은 구체적으로 인공지능을 활용한 가짜뉴스 아카이브를 운영할 예정이다. 유력 인사의 발언을 빅데이터로 축적한 뒤 사용자가 간단한 키워드만 입력하면 검증이 가능하게 하는 구조다.
   바른언론에 참여하고 있는 이경락 언론학 박사는 중앙일보와의 통화에서 가짜뉴스 아카이브는 위키백과 형식으로 운영돼 다수 이용자가 건전한 여론을 조성하는데 참여할 수 있는 구조라며 언론계뿐만 아니라 일반인도 손쉽게 활용할 수 있게 할 것이라고 말했다. 바른언론은 팩트체크 매체 트루스가디언도 준비하고 있다.",정치
https://www.joongang.co.kr/article/25142763,"  국군방첩사령부가 23일 역술인 천공의 대통령 관저 선정 개입 의혹을 제기한 부승찬 전 국방부 대변인의 자택과 국방부 대변인실을 압수 수색했다.
   방첩사 관계자는 이날 부 전 대변인의 군사기밀보호법 위반 혐의에 관한 신고를 최근 접수해 수사에 착수했다고 밝혔다. 그가 지난 3일 발간한 권력과 안보문재인 정부 국방비사와 천공 의혹이라는 책에는 대변인 재직 시절 겪었던 일들이 담겨있는데, 이 중 한미 안보협의회의 관련 내용 등 군사기밀로 간주할 만한 대목이 포함돼 있다는 것이다.
   현재 민간인 신분인 부 전 대변인을 방첩사가 수사하는 것과 관련, 방첩사 관계자는 군사기밀 유출에 대해선 민간인도 수사가 가능하다고 말했다.
   군 일각에선 이날 압수수색을 두고 부 전 대변인의 의혹 제기와 연관된 것이 아니냐는 말도 나온다. 부 전 대변인은 자신의 저서에서 작년 4월 천공과 대통령직인수위원회 고위직이 육군참모총장 공관과 육군 서울본부를 다녀갔다는 말을 남영신 당시 육군참모총장으로부터 들었다는 내용을 담아 논란을 일으켰다.
   대통령실은 사실무근이라며 부 전 대변인을 고발했고, 서울경찰청은 최근 천공 소유의 휴대전화에 대한 통신영장을 발부받아 위치기록을 분석한 결과 해당 시점에 관저 인근 기지국과 일치하는 위치값이 없었던 것으로 파악했다.
   부 전 대변인은 이날 연합뉴스에서 책 내용을 아무리 복기해 보더라도 역린을 건드린 게 아닌가 하는 생각을 갖고 있다며 책에 기록된 내용에 군사기밀이 들어있지 않기 때문에 당당하게 대응하겠다고 말했다.",정치
https://www.joongang.co.kr/article/25144224,"윤석열 대통령이 104주년 31절 기념사에서 세계사의 변화에 제대로 준비하지 못해 국권을 상실하고 고통받았던 과거를 되돌아봐야 한다고 말한 것에 대해 야당은 식민 사관, 굴종 외교라고 강도 높게 비판했다.
   2일 더불어민주당 정책조정회의에서 박홍근 원내대표는 대통령의 삼일절 기념사가 참으로 충격적이라며 매국노 이완용의 말과 다를 게 없다고 했다. 이어 일제의 지배를 합리화하는 식민사관이라며 일방적으로 머리 숙이는 비굴한 굴종 외교만 재확인했다고 덧붙였다. 정의당 이은주 원내대표도 이날 오전 상무집행위원회에서 과거사 해결 의지를 찾아볼 수 없는 자학사관 궤변이었다며 위안부 피해자들의 가슴에 또 한 번 대못을 박았다고 지적했다.
   또 이재명 민주당 대표는 트위터를 통해 선열 앞에 고개를 들 수 없는 심정이라고 했고, 이정미 정의당 대표는 역대 최악의 31절 기념사라고 했으며 용혜인 기본소득당 대표는 일본 총리의 기념사인 줄 알았다고 꼬집었다.
   민주당 이 대표 체포동의안 표결 결과를 두고, 갈등의 골이 깊어지고 있는 친명계와 비명계도 윤 대통령 삼일절 기념사에 대해서는 한 목소리를 냈다. 친명계로 분류되는 민주당 김용민 의원은 2일 오전  라디오 인터뷰에서 한일합병조약의 얘기를 그대로 따라가는 전형적인 친일파 논리라며 굉장히 실망스럽고 부적절하다고 말했다. 친문계 황희 의원도 전날 를 통해 폭력의 피해자인 내가 잘못해서 맞았다는 식의 문맥이라며 가정폭력이나 미투 사례에서 쉽게 찾아볼 수 있는 것이라고 꼬집었다.
   민주당은 아들 학교폭력 논란으로 국가수사본부장을 사임한 정순신 변호사 이슈와 대장동 50억 클럽김건희 주가조작 쌍특검 이슈가 이 대표의 체포동의안 부결로 힘이 빠진 상태에서 친일 프레임으로 진영 결집을 시도하는 모양새다. 민주당 원내지도부의 한 의원은 중앙일보와의 통화에서 정순신 이슈가 모처럼 좋은 기회였는데 날아가서 아쉬웠다며 이번 기념사 망언에 윤석열 대통령의 집안 이력을 묶으면 친일 프레임으로 비판 가능하고, 국민적 분노를 일으킬 수 있을 것이라고 밝혔다.
        국민의힘은 야당의 비판에 반박했다. 정진석 비대위원장은 2일 회의에서 대통령의 말씀은 시대의 변화에 따라 한일 양국은 협력을 강화해야 한다는 뜻으로 이해해야 한다며 이재명 대표가 죽창을 다시 들고 나서, 굴종 외교, 종속 외교를 앵무새처럼 반복하고 있다고 했다.
 ",정치
https://www.joongang.co.kr/article/25142761,"대통령실이 9개 중앙부처에서 시범 운영 중인 청년 보좌역을 24개 장관급 기관 전체로 확대하기로 했다. 2030 목소리를 국정에 적극 반영하겠다는 의도다. 대통령실 고위 관계자는 윤석열 대통령이 청년 보좌역의 전면 확대를 지시했다며 청년의 정책 참여는 윤 대통령의 공약사항이라고 말했다.
   대통령실은 청년 보좌역의 임기를 보장하는 방안도 검토 중이다. 기관장 임기가 끝나면 자동 면직되는 현행 조항을 바꿔 독립성을 보장하겠다는 취지다. 6급 별정직으로 부처별로 1명씩 채용한 청년 보좌역은 주요 정책에 대한 청년 세대의 인식과 의견을 수렴해 기관장을 보좌하는 역할을 한다. 지난해 11월부터 중소벤처기업부 1호 청년 보좌역 이석호씨 등이 9개 부처에 출근하고 있다. 정부 관계자는 시범 부처에서 청년 보좌역이 23명은 필요하다는 말이 나올 정도로 호응이 좋다고 했다.
   청년 보좌역 확대는 최근 윤 대통령 정책 드라이브의 일환으로 분석된다. 윤 대통령은 지난해 12월 청년 간담회에서 청년의 생각과 아이디어를 수용하고, 청년이 국가 업무가 어떻게 돌아가는지 경험할 수 있게 하는 것이 중요하다고 말했다. 이에 국무조정실은 지난달 정부 부처 청년 인턴을 3만5000명까지 늘리는 청년 인턴 활성화 정책을 발표했다.
   윤 대통령은 최근 노조 개혁과 관련 세대를 위한 공정 메시지를 앞세웠다. 강성 노조의 폐해 종식 없이 청년의 미래가 없다20일라거나 강성 기득권 노조의 불법 행위로 근로자들이 일자리를 잃고 있다21일가 대표적이다. 윤 대통령은 지난 17일 2030세대에 피해가 집중된 전세중고차 사기 단속을 직접 지시하기도 했다.
   대통령실 관계자는 일부에선 대통령이 중고차 사기까지 챙기냐고 하지만 청년이 사기 피해로 사회 첫발을 떼선 안 된다는 것이 윤 대통령의 생각이라고 말했다.",정치
